t_stat,p_value,CI_1,CI_5,CI_10,i,j,i_sybl,j_sybl,i_sect,j_sect
-4.509729157400992,0.0011803481536459951,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,189,313,GOOG,NKE,Information Technology,Consumer Discretionary
-4.509366502541921,0.0011819729712159261,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,6,65,ABT,BLL,Health Care,Materials
-4.509042510514499,0.0011834263326296007,-3.9009507739382356,-3.3386445646499068,-3.0461950920942487,202,224,HCA,ILMN,Health Care,Health Care
-4.508710207883852,0.0011849187073535053,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,13,392,ADSK,SPGI,Information Technology,Financials
-4.508297816540566,0.001186773205459033,-3.898135356263192,-3.337075560219973,-3.045106292875938,130,387,DLTR,SNA,Consumer Discretionary,Consumer Discretionary
-4.5082095726718725,0.001187170384530977,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,141,149,ECL,EQIX,Materials,Real Estate
-4.507374999656068,0.0011909328791195842,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,149,338,EQIX,PEP,Real Estate,Consumer Staples
-4.50671373753576,0.0011939219425133618,-3.8992869112497894,-3.337717499274751,-3.045551793894417,162,216,EXPE,HSIC,Consumer Discretionary,Health Care
-4.5066078102521665,0.0011944014097516713,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,406,461,TDG,XLNX,Industrials,Information Technology
-4.5059035148042526,0.0011975938942557173,-3.898346355743113,-3.3371932023349986,-3.045187938971481,14,332,AEE,PAYX,Utilities,Information Technology
-4.504599136747418,0.001203527533393277,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,409,447,TIF,WEC,Consumer Discretionary,Utilities
-4.504467627100553,0.0012041272940442951,-3.897940478154175,-3.3369668987128915,-3.0450308781841526,44,141,APH,ECL,Information Technology,Materials
-4.504341734788568,0.0012047016978115998,-3.8985530668926947,-3.3373084449783144,-3.045267918335713,159,332,EW,PAYX,Health Care,Information Technology
-4.503010837773711,0.0012107897969163707,-3.898135356263192,-3.337075560219973,-3.045106292875938,130,191,DLTR,GPC,Consumer Discretionary,Consumer Discretionary
-4.502091813146384,0.001215010567027234,-3.8980515356914767,-3.3370288238755594,-3.045073856458131,225,400,INCY,SWKS,Health Care,Information Technology
-4.502047761019075,0.0012152132281881872,-3.898409078996972,-3.33722817179797,-3.045212208224455,140,236,EBAY,ITW,Information Technology,Industrials
-4.501181602913998,0.001219204392015274,-3.8980579637960626,-3.3370324080819564,-3.04507634401268,80,146,CERN,EMN,Health Care,Materials
-4.50056290842695,0.001222062758879444,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,238,351,JBHT,PNW,Industrials,Utilities
-4.500455130999301,0.0012225613296712467,-3.898020602503622,-3.3370115759197665,-3.045061885802532,364,398,RCL,STZ,Consumer Discretionary,Consumer Staples
-4.500420943806107,0.0012227195168844078,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,110,342,CTAS,PGR,Industrials,Financials
-4.500383059474859,0.0012228948334059324,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,143,343,EFX,PH,Industrials,Industrials
-4.499177761087355,0.0012284848324222812,-3.8980144672783323,-3.337008154972979,-3.045059511547745,278,459,MCHP,XEL,Information Technology,Utilities
-4.498751004695358,0.0012304697779503167,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,15,263,AEP,LMT,Utilities,Industrials
-4.498183248906452,0.0012331151863212214,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,149,430,EQIX,UPS,Real Estate,Industrials
-4.497371699401726,0.0012369057488277456,-3.898187567337948,-3.337104671163918,-3.045126496620702,113,265,CTXS,LNT,Information Technology,Utilities
-4.497065519797012,0.0012383386674116943,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,149,248,EQIX,KLAC,Real Estate,Information Technology
-4.4970251394927905,0.001238527762579071,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,265,429,LNT,UNP,Utilities,Industrials
-4.496409018045131,0.0012414163156833913,-3.898140621392496,-3.3370784958837088,-3.045108330306315,5,367,ABC,REGN,Health Care,Health Care
-4.494629219219948,0.00124979587536031,-3.898049640865424,-3.3370277673498636,-3.045073123195043,47,86,ATVI,CI,Information Technology,Health Care
-4.494477736135926,0.0012505115126721323,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,286,342,MKC,PGR,Consumer Staples,Financials
-4.493952255215457,0.0012529969581298902,-3.8982947012267544,-3.337164403330187,-3.045167951996054,36,267,AMZN,LRCX,Consumer Discretionary,Information Technology
-4.493491737902504,0.0012551789251495737,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,210,277,HON,MCD,Industrials,Consumer Discretionary
-4.4933663034180436,0.001255773857685171,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,227,406,INTC,TDG,Information Technology,Industrials
-4.492887242054643,0.0012580484559709078,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,101,266,COO,LOW,Health Care,Consumer Discretionary
-4.4923244773688165,0.0012607253910738533,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,145,406,EL,TDG,Consumer Staples,Industrials
-4.49192863232486,0.001262611513176969,-3.8985887203767784,-3.337328321145713,-3.0452817124183005,224,240,ILMN,JNJ,Health Care,Health Care
-4.491397074661698,0.0012651484207066785,-3.898685649648952,-3.3373823561794542,-3.045319212577264,33,281,AMGN,MDLZ,Health Care,Consumer Staples
-4.49136350230253,0.001265308807438279,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,6,318,ABT,NSC,Health Care,Industrials
-4.490524961059811,0.001269320968222435,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,74,409,CAT,TIF,Industrials,Consumer Discretionary
-4.490444776267158,0.001269705248868534,-3.898187567337948,-3.337104671163918,-3.045126496620702,113,119,CTXS,DE,Information Technology,Industrials
-4.489991714655666,0.0012718785587210605,-3.8980144672783323,-3.337008154972979,-3.045059511547745,59,278,BDX,MCHP,Health Care,Information Technology
-4.48941927188285,0.0012746294962306104,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,390,409,SO,TIF,Utilities,Consumer Discretionary
-4.488212856843761,0.0012804452456664777,-3.903268103981918,-3.339934820037104,-3.047090256748536,33,226,AMGN,INFO,Health Care,Industrials
-4.486909640483464,0.0012867554538167855,-3.8979092766587082,-3.33694950046657,-3.045018803105531,54,410,AZO,TJX,Consumer Discretionary,Consumer Discretionary
-4.486428829952421,0.0012890908682409784,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,11,265,ADP,LNT,Information Technology,Utilities
-4.485929583281534,0.0012915200155078515,-3.8986865709519747,-3.33738286976814,-3.045319569004833,16,181,AES,FTI,Utilities,Energy
-4.485539181948855,0.0012934225364841186,-3.8986392029452417,-3.337356463828109,-3.0453012433987374,192,451,GPN,WM,Information Technology,Industrials
-4.485201837258776,0.0012950686046586867,-3.8985368839309005,-3.3372994231893314,-3.045261657189925,251,345,KMX,PKG,Consumer Discretionary,Materials
-4.485119811513835,0.001295469143234624,-3.898087164783269,-3.337048689973926,-3.0450876441520713,154,191,ESS,GPC,Real Estate,Consumer Discretionary
-4.484898772349735,0.0012965490712911673,-3.9089715042080067,-3.343105917823928,-3.0492895683948986,50,232,AVY,IR,Materials,Industrials
-4.484060133589563,0.0013006540389855624,-3.897925015476473,-3.3369582766029224,-3.045024894099159,441,451,VRTX,WM,Health Care,Industrials
-4.483953810149552,0.0013011753358075032,-3.898517788592057,-3.3372887777218367,-3.0452542691955973,0,440,A,VRSN,Health Care,Information Technology
-4.483696035350427,0.0013024399977568115,-3.8987988283071697,-3.3374454473902535,-3.045362997298719,36,310,AMZN,NFLX,Consumer Discretionary,Information Technology
-4.4833660286522425,0.0013040607080656167,-3.897925015476473,-3.3369582766029224,-3.045024894099159,277,441,MCD,VRTX,Consumer Discretionary,Health Care
-4.483243528549809,0.0013046628022465806,-3.8986990829434105,-3.3373898446741124,-3.045324409546306,239,467,JCI,ZBH,Industrials,Health Care
-4.482621428036197,0.0013077244614570667,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,252,443,KO,VZ,Consumer Staples,Telecommunication Services
-4.48238073137392,0.0013089108437147516,-3.89869722052817,-3.337388806458353,-3.0453236890313424,7,434,ACN,VAR,Information Technology,Health Care
-4.4823718888937645,0.0013089544469838232,-3.8985368839309005,-3.3372994231893314,-3.045261657189925,113,345,CTXS,PKG,Information Technology,Materials
-4.481878509009922,0.001311389506661636,-3.898187567337948,-3.337104671163918,-3.045126496620702,113,145,CTXS,EL,Information Technology,Consumer Staples
-4.481056703548629,0.0013154548810454423,-3.8983590493220177,-3.3372002793206987,-3.045192850500397,35,318,AMT,NSC,Real Estate,Industrials
-4.481009847676998,0.001315687025299433,-3.898174558718444,-3.3370974180942397,-3.045121462812116,75,365,CB,RE,Financials,Financials
-4.480447828363794,0.0013184744911785477,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,80,251,CERN,KMX,Health Care,Consumer Discretionary
-4.480087498138353,0.0013202645293534409,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,251,356,KMX,PSA,Consumer Discretionary,Real Estate
-4.479832029402939,0.0013215350123390026,-3.89872930515149,-3.337406692149273,-3.045336101567904,39,402,ANTM,SYK,Health Care,Health Care
-4.4794285362057416,0.0013235439649886115,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,341,409,PG,TIF,Consumer Staples,Consumer Discretionary
-4.4792721952905925,0.0013243231361367413,-3.897925015476473,-3.3369582766029224,-3.045024894099159,265,441,LNT,VRTX,Utilities,Health Care
-4.478067033994716,0.0013303437862535543,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,41,312,AOS,NI,Industrials,Utilities
-4.477834747140712,0.001331507156416213,-3.8983357959375486,-3.3371873149567173,-3.045183853042947,301,382,MTD,SHW,Health Care,Materials
-4.4777324690263045,0.0013320197001194878,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,193,452,GPS,WMB,Consumer Discretionary,Energy
-4.477342973901084,0.0013339732518224529,-3.898097635728198,-3.3370545283243422,-3.0450916961418653,107,418,CSCO,TWX,Information Technology,Consumer Discretionary
-4.477045406211223,0.0013354675320354232,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,218,414,HSY,TROW,Consumer Staples,Financials
-4.476096336804987,0.0013402438579526784,-3.898135356263192,-3.337075560219973,-3.045106292875938,130,356,DLTR,PSA,Consumer Discretionary,Real Estate
-4.475714643849135,0.0013421692686941705,-3.8982947012267544,-3.337164403330187,-3.045167951996054,36,124,AMZN,DHR,Consumer Discretionary,Health Care
-4.475629626952889,0.001342598478691065,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,332,450,PAYX,WLTW,Information Technology,Financials
-4.475365500212703,0.0013439327458536613,-3.9045588595243514,-3.3406530374242847,-3.0475884702916565,325,454,NWSA,WRK,Consumer Discretionary,Materials
-4.4751932209390395,0.001344803700822245,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,215,265,HRL,LNT,Consumer Staples,Utilities
-4.4747340352787575,0.0013471276773594938,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,129,406,DLR,TDG,Real Estate,Industrials
-4.474147018123797,0.0013501040724804509,-3.89815151780025,-3.3370845713465633,-3.045112546839617,372,408,RMD,TGT,Health Care,Consumer Discretionary
-4.4740582638958415,0.0013505546225738901,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,382,459,SHW,XEL,Materials,Utilities
-4.473922233036904,0.00135124543881923,-3.903196493044602,-3.3398949638883493,-3.0470626076827876,17,219,AET,HUM,Health Care,Health Care
-4.473612557004219,0.001352819319796146,-3.900311376634867,-3.338288371910809,-3.045947938012704,49,301,AVGO,MTD,Information Technology,Health Care
-4.472941581269552,0.00135623531579479,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,445,448,WBA,WFC,Consumer Staples,Financials
-4.472650365655671,0.0013577204207278946,-3.8980144672783323,-3.337008154972979,-3.045059511547745,240,278,JNJ,MCHP,Health Care,Information Technology
-4.472114128086465,0.0013604590244192627,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,134,343,DTE,PH,Utilities,Industrials
-4.471686957905425,0.001362644296927147,-3.8980133363484843,-3.337007524375792,-3.04505907389146,103,228,COST,INTU,Consumer Staples,Information Technology
-4.471562892973142,0.0013632795881989225,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,65,219,BLL,HUM,Materials,Health Care
-4.471467380183143,0.001363768862439609,-3.8986095778450816,-3.337339948687709,-3.045289781925802,16,412,AES,TPR,Utilities,Consumer Discretionary
-4.471389213799159,0.0013641693996881297,-3.898322112448299,-3.337179686007221,-3.045178558432395,113,466,CTXS,YUM,Information Technology,Consumer Discretionary
-4.470443332531529,0.001369024948504838,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,89,101,CLX,COO,Consumer Staples,Health Care
-4.469715445660424,0.001372772416160293,-3.897973892438209,-3.336985530617513,-3.045043809434745,379,441,SBUX,VRTX,Consumer Discretionary,Health Care
-4.467453135032494,0.0013844808678814442,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,356,425,PSA,UHS,Real Estate,Health Care
-4.467141353450373,0.0013861017518695814,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,356,399,PSA,SWK,Real Estate,Consumer Discretionary
-4.466993455335877,0.0013868712599495873,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,211,358,HP,PVH,Energy,Consumer Discretionary
-4.466764694498923,0.001388062277746831,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,33,87,AMGN,CINF,Health Care,Financials
-4.466724460466583,0.0013882718502880487,-3.8998862243845864,-3.3380514853577425,-3.045783560225407,9,433,ADI,V,Information Technology,Information Technology
-4.466596079210482,0.0013889407645753258,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,173,221,FISV,ICE,Information Technology,Financials
-4.466563876055465,0.0013891086021517625,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,228,406,INTU,TDG,Information Technology,Industrials
-4.466164615080836,0.0013911910553955351,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,106,190,CRM,GOOGL,Information Technology,Information Technology
-4.464830172781668,0.0013981723282315765,-3.8981836720712906,-3.3371024993274014,-3.0451249893133863,365,444,RE,WAT,Financials,Health Care
-4.4648039617909046,0.0013983097800663838,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,89,346,CLX,PKI,Consumer Staples,Health Care
-4.462569074603294,0.001410076062494638,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,135,251,DUK,KMX,Utilities,Consumer Discretionary
-4.462334390245552,0.0014113169712674661,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,221,227,ICE,INTC,Financials,Information Technology
-4.461725778194445,0.001414539789077269,-3.903196493044602,-3.3398949638883493,-3.0470626076827876,17,59,AET,BDX,Health Care,Health Care
-4.461682321190415,0.0014147701714742062,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,315,399,NOC,SWK,Industrials,Consumer Discretionary
-4.461586106640483,0.0014152803664200866,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,218,399,HSY,SWK,Consumer Staples,Consumer Discretionary
-4.460798626780517,0.001419462567124044,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,240,351,JNJ,PNW,Health Care,Utilities
-4.460200063638013,0.0014226491546567434,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,135,343,DUK,PH,Utilities,Industrials
-4.459976496720504,0.0014238410726239534,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,22,266,AJG,LOW,Financials,Consumer Discretionary
-4.459967212032325,0.0014238905928456386,-3.8980133363484843,-3.337007524375792,-3.04505907389146,13,228,ADSK,INTU,Information Technology,Information Technology
-4.459962505395368,0.0014239156964776121,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,13,267,ADSK,LRCX,Information Technology,Information Technology
-4.4597968778513675,0.0014247993611447311,-3.8979092766587082,-3.33694950046657,-3.045018803105531,367,387,REGN,SNA,Health Care,Consumer Discretionary
-4.459042687544669,0.0014288296194299274,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,60,243,BEN,JWN,Financials,Consumer Discretionary
-4.458115263155586,0.0014338001679303158,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,221,278,ICE,MCHP,Financials,Information Technology
-4.457701223496845,0.0014360244175180205,-3.898187567337948,-3.337104671163918,-3.045126496620702,113,343,CTXS,PH,Information Technology,Industrials
-4.4572085760857005,0.0014386751403848805,-3.8993496894573467,-3.3377524877238227,-3.0455760743456315,11,221,ADP,ICE,Information Technology,Financials
-4.455437742200172,0.001448240911220274,-3.8979508277907398,-3.3369726697247524,-3.0450348834899263,62,185,BIIB,GILD,Health Care,Health Care
-4.455370285831649,0.0014486064686517319,-3.899912448492969,-3.3380660979502736,-3.0457937002145856,51,123,AWK,DHI,Utilities,Consumer Discretionary
-4.455173770247114,0.0014496719096240228,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,15,236,AEP,ITW,Utilities,Industrials
-4.45429300650704,0.0014544560838931245,-3.898203040149536,-3.3371132981219365,-3.0451324839341662,28,62,ALXN,BIIB,Health Care,Health Care
-4.45420435674068,0.0014549384294728256,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,89,119,CLX,DE,Consumer Staples,Industrials
-4.454153001720335,0.0014552179215538848,-3.898174558718444,-3.3370974180942397,-3.045121462812116,18,365,AFL,RE,Financials,Financials
-4.453901721891689,0.0014565861957498366,-3.8981979462459084,-3.33711045799093,-3.045130512816777,233,370,IRM,RJF,Real Estate,Financials
-4.452275616997424,0.0014654696994527716,-3.90269842869318,-3.339617730852724,-3.046870280448251,27,57,ALLE,BAX,Industrials,Health Care
-4.451562599946701,0.0014693808408535894,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,15,402,AEP,SYK,Utilities,Health Care
-4.4512930202936545,0.0014708621074978395,-3.898517788592057,-3.3372887777218367,-3.0452542691955973,0,346,A,PKI,Health Care,Health Care
-4.450453862129309,0.0014754819577579043,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,87,332,CINF,PAYX,Financials,Information Technology
-4.44938224472864,0.001481401218284898,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,286,382,MKC,SHW,Consumer Staples,Materials
-4.448863719346661,0.0014842733114369656,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,87,125,CINF,DIS,Financials,Consumer Discretionary
-4.447354311403,0.001492663403515038,-3.898180900352589,-3.337100953932046,-3.0451239167711486,216,387,HSIC,SNA,Health Care,Consumer Discretionary
-4.446279204388275,0.001498666320094031,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,152,447,ES,WEC,Utilities,Utilities
-4.446273638044517,0.0014986974584617905,-3.903196493044602,-3.3398949638883493,-3.0470626076827876,17,382,AET,SHW,Health Care,Materials
-4.445775323259038,0.0015014874944588182,-3.898174558718444,-3.3370974180942397,-3.045121462812116,312,365,NI,RE,Utilities,Financials
-4.445568003639446,0.0015026496887187678,-3.8981836720712906,-3.3371024993274014,-3.0451249893133863,86,444,CI,WAT,Health Care,Health Care
-4.44547863220409,0.0015031509461856329,-3.9022532842371973,-3.339369912979471,-3.0466983526451727,141,231,ECL,IQV,Materials,Health Care
-4.445282768787658,0.0015042500294833749,-3.898685649648952,-3.3373823561794542,-3.045319212577264,281,443,MDLZ,VZ,Consumer Staples,Telecommunication Services
-4.4452041425142355,0.0015046914494857145,-3.898015373193494,-3.3370086601036446,-3.0450598621258878,72,75,CAG,CB,Consumer Staples,Financials
-4.444762650757966,0.0015071722922491608,-3.898343373926159,-3.337191539893327,-3.045186785212489,86,431,CI,URI,Health Care,Industrials
-4.4446714195283965,0.0015076854157346712,-3.898015373193494,-3.3370086601036446,-3.0450598621258878,75,258,CB,LEG,Financials,Consumer Discretionary
-4.443678545849582,0.0015132802863350265,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,353,463,PPL,XRAY,Utilities,Health Care
-4.4433665637299775,0.0015150423002947278,-3.8981836720712906,-3.3371024993274014,-3.0451249893133863,415,444,TRV,WAT,Financials,Health Care
-4.443116051895605,0.001516458524129035,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,59,86,BDX,CI,Health Care,Health Care
-4.4428209037744715,0.0015181286721860279,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,151,198,EQT,HAL,Energy,Energy
-4.4428187588799,0.0015181408157161178,-3.8980515356914767,-3.3370288238755594,-3.045073856458131,225,415,INCY,TRV,Health Care,Financials
-4.442156437607072,0.0015218949393167077,-3.897870323354171,-3.336927779468808,-3.0450037278187185,9,461,ADI,XLNX,Information Technology,Information Technology
-4.441875394725564,0.0015234905364788704,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,141,215,ECL,HRL,Materials,Consumer Staples
-4.441249753618438,0.0015270481530394438,-3.8980477504899698,-3.3370267133050446,-3.045072391653645,274,398,MAR,STZ,Consumer Discretionary,Consumer Staples
-4.441022774646211,0.0015283407458383726,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,83,131,CHD,DOV,Consumer Staples,Industrials
-4.440349926206762,0.0015321784475705036,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,87,312,CINF,NI,Financials,Utilities
-4.440122748098596,0.0015334762189870316,-3.8980199184517477,-3.3370111944989236,-3.0450616210834043,141,330,ECL,ORLY,Materials,Consumer Discretionary
-4.439640376420153,0.0015362351947068994,-3.897925015476473,-3.3369582766029224,-3.045024894099159,101,441,COO,VRTX,Health Care,Health Care
-4.439399568876173,0.001537614246728096,-3.8986851892807475,-3.3373820995429804,-3.045319034473029,242,450,JPM,WLTW,Financials,Financials
-4.439145634729569,0.0015390697197064734,-3.8987403647299472,-3.3374128573047503,-3.0453403801319863,53,175,AYI,FL,Industrials,Consumer Discretionary
-4.4387236129838445,0.0015414914554982974,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,265,313,LNT,NKE,Utilities,Consumer Discretionary
-4.4384385691334804,0.0015431291610275948,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,89,408,CLX,TGT,Consumer Staples,Consumer Discretionary
-4.437399294433511,0.0015491139850424432,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,119,318,DE,NSC,Industrials,Industrials
-4.437218147522195,0.0015501593551358833,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,392,427,SPGI,UNH,Financials,Health Care
-4.437112853697653,0.0015507672906903709,-3.8981105308129864,-3.3370617182878544,-3.0450966861865165,326,356,O,PSA,Real Estate,Real Estate
-4.436753399988221,0.0015528443422467334,-3.897973892438209,-3.336985530617513,-3.045043809434745,44,379,APH,SBUX,Information Technology,Consumer Discretionary
-4.436651067715811,0.0015534361277052004,-3.8992869112497894,-3.337717499274751,-3.045551793894417,162,230,EXPE,IPG,Consumer Discretionary,Consumer Discretionary
-4.43637101777681,0.001555056723853514,-3.898174558718444,-3.3370974180942397,-3.045121462812116,223,365,IFF,RE,Materials,Financials
-4.436354883727873,0.0015551501364530493,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,253,449,KR,WHR,Consumer Staples,Consumer Discretionary
-4.4355937167041395,0.0015595630639100833,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,377,406,RSG,TDG,Industrials,Industrials
-4.435514669296648,0.0015600220147827229,-3.898685649648952,-3.3373823561794542,-3.045319212577264,141,281,ECL,MDLZ,Materials,Consumer Staples
-4.435507892517353,0.001560061366749818,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,134,141,DTE,ECL,Utilities,Materials
-4.434224912737877,0.0015675281404556717,-3.8985929443687497,-3.3373306759276056,-3.045283346636766,149,408,EQIX,TGT,Real Estate,Consumer Discretionary
-4.434160917646231,0.0015679014525667204,-3.898049640865424,-3.3370277673498636,-3.045073123195043,47,236,ATVI,ITW,Information Technology,Industrials
-4.433944528725919,0.0015691643590377354,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,219,447,HUM,WEC,Health Care,Utilities
-4.432191274589161,0.0015794317907733165,-3.8994128758613473,-3.3377877028901564,-3.0456005119954295,203,406,HD,TDG,Consumer Discretionary,Industrials
-4.432043316214904,0.0015803011198941813,-3.8993160685983987,-3.337733749762199,-3.045563071037374,34,430,AMP,UPS,Financials,Industrials
-4.431249345605345,0.001584973699502781,-3.8987393987872907,-3.337412318841549,-3.0453400064433884,2,62,AAP,BIIB,Consumer Discretionary,Health Care
-4.428898199827105,0.0015988858526696753,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,251,435,KMX,VFC,Consumer Discretionary,Consumer Discretionary
-4.428350853356253,0.0016021408558587395,-3.898015373193494,-3.3370086601036446,-3.0450598621258878,75,351,CB,PNW,Financials,Utilities
-4.428098596556333,0.001603643070058013,-3.898409078996972,-3.33722817179797,-3.045212208224455,140,379,EBAY,SBUX,Information Technology,Consumer Discretionary
-4.428095204110981,0.0016036632813288814,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,5,251,ABC,KMX,Health Care,Consumer Discretionary
-4.427368779191915,0.0016079965845800335,-3.898140621392496,-3.3370784958837088,-3.045108330306315,5,62,ABC,BIIB,Health Care,Health Care
-4.427311717095785,0.001608337434849303,-3.9034382665913943,-3.3400295225784826,-3.0471559532486463,37,460,ANDV,XL,Energy,Financials
-4.42682312157691,0.0016112587249529284,-3.899158307348258,-3.3376458214812255,-3.04550205223293,122,129,DGX,DLR,Health Care,Real Estate
-4.426260339116403,0.001614629689675768,-3.8982729722980025,-3.3371522886168656,-3.045159544162207,101,251,COO,KMX,Health Care,Consumer Discretionary
-4.426175339865986,0.0016151393893976628,-3.8990989116140162,-3.3376127159787563,-3.045479078086814,106,346,CRM,PKI,Information Technology,Health Care
-4.425484988341631,0.0016192846417537531,-3.9022532842371973,-3.339369912979471,-3.0466983526451727,9,231,ADI,IQV,Information Technology,Health Care
-4.425037386864431,0.0016219775723324166,-3.9022532842371973,-3.339369912979471,-3.0466983526451727,231,374,IQV,ROP,Health Care,Industrials
-4.42466119998805,0.00162424406696688,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,40,451,AON,WM,Financials,Industrials
-4.424659714884095,0.0016242530204272393,-3.8983590493220177,-3.3372002793206987,-3.045192850500397,35,453,AMT,WMT,Real Estate,Consumer Staples
-4.423818192800197,0.0016293338124690358,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,152,343,ES,PH,Utilities,Industrials
-4.422998926181725,0.0016342944261965502,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,15,33,AEP,AMGN,Utilities,Health Care
-4.422886806155602,0.0016349743979323541,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,9,189,ADI,GOOG,Information Technology,Information Technology
-4.422785371020138,0.001635589795862398,-3.8981836720712906,-3.3371024993274014,-3.0451249893133863,399,444,SWK,WAT,Consumer Discretionary,Health Care
-4.42240090033325,0.0016379243007587226,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,87,89,CINF,CLX,Financials,Consumer Staples
-4.42231850567134,0.0016384250037993016,-3.8981979462459084,-3.33711045799093,-3.045130512816777,48,233,AVB,IRM,Real Estate,Real Estate
-4.421770188072826,0.0016417606937757187,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,86,199,CI,HAS,Health Care,Consumer Discretionary
-4.421527375031713,0.001643239862778938,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,72,415,CAG,TRV,Consumer Staples,Financials
-4.421428609496228,0.0016438418772468312,-3.8978497032705657,-3.336916281252574,-3.0449957475520155,59,343,BDX,PH,Health Care,Industrials
-4.4213660518064275,0.0016442232968223176,-3.90269842869318,-3.339617730852724,-3.046870280448251,27,135,ALLE,DUK,Industrials,Utilities
